"index: Ascending","Average scoreMe","Average readError"
728,"0.003553602430555556","0.000018"
729,"0.003762478298611111","0.000018"
730,"0.0037071397569444445","0.00001825"
731,"0.0033707682291666667","0.00001825"
732,"0.0032259114583333337","0.00001825"
733,"0.002976345486111111","0.00001825"
734,"0.0032253689236111114","0.00001825"
735,"0.004014756944444444","0.00001825"
736,"0.0039404296875","0.00001825"
737,"0.003268771701388889","0.00001825"
738,"0.0031656901041666667","0.00001825"
739,"0.0037516276041666668","0.00001825"
740,"0.0037250434027777776","0.0000185"
741,"0.004148220486111111","0.0000185"
742,"0.0035904947916666667","0.0000185"
743,"0.004033203125","0.0000185"
744,"0.0034613715277777776","0.0000185"
745,"0.0033284505208333332","0.0000185"
746,"0.003314344618055556","0.0000185"
747,"0.0032107204861111112","0.0000185"
748,"0.0038156467013888886","0.0000185"
749,"0.0036436631944444446","0.0000185"
750,"0.0037310112847222226","0.00001875"
751,"0.003377278645833333","0.00001875"
752,"0.003546549479166667","0.00001875"
753,"0.0033186848958333334","0.00001875"
754,"0.003913845486111111","0.00001875"
755,"0.0036707899305555556","0.00001875"
756,"0.004005533854166667","0.00001875"
757,"0.003669704861111111","0.00001875"
758,"0.003688693576388889","0.00001875"
759,"0.003674587673611111","0.00001875"
760,"0.0036029730902777776","0.000019"
761,"0.0037559678819444444","0.000019"
762,"0.0035443793402777776","0.000019"
763,"0.0031787109375","0.000019"
764,"0.0037065972222222222","0.000019"
765,"0.0037613932291666666","0.000019"
766,"0.0034288194444444444","0.000019"
767,"0.0031184895833333334","0.000019"
768,"0.003650173611111111","0.000019"
769,"0.003918728298611111","0.000019"
770,"0.004497612847222222","0.00001925"
771,"0.004170464409722222","0.00001925"
772,"0.003837890625","0.00001925"
773,"0.004002821180555555","0.00001925"
774,"0.003910590277777778","0.00001925"
775,"0.003707682291666667","0.00001925"
776,"0.0030208333333333333","0.00001925"
777,"0.0028955078125","0.00001925"
778,"0.0029606119791666663","0.00001925"
779,"0.0026350911458333333","0.00001925"
780,"0.0031081814236111113","0.0000195"
781,"0.003102756076388889","0.0000195"
782,"0.0028797743055555556","0.0000195"
783,"0.002853732638888889","0.0000195"
784,"0.003298611111111111","0.0000195"
785,"0.0029286024305555554","0.0000195"
786,"0.0025488281250000003","0.0000195"
787,"0.0028781467013888886","0.0000195"
788,"0.002896050347222222","0.0000195"
789,"0.002427300347222222","0.0000195"
790,"0.0030528428819444446","0.00001975"
791,"0.0031548394097222223","0.00001975"
792,"0.0028656684027777777","0.00001975"
793,"0.0030810546875000002","0.00001975"
794,"0.0025987413194444448","0.00001975"
795,"0.0032069227430555555","0.00001975"
796,"0.002951388888888889","0.00001975"
797,"0.003510199652777778","0.00001975"
798,"0.003988172743055555","0.00001975"
799,"0.003642578125","0.00001975"
800,"0.0033116319444444443","0.00002"
801,"0.0026334635416666663","0.00002"
802,"0.0033040364583333333","0.00002"
803,"0.0030392795138888887","0.00002"
804,"0.003302408854166667","0.00002"
805,"0.0035660807291666664","0.00002"
806,"0.004214952256944444","0.00002"
807,"0.0030425347222222225","0.00002"
808,"0.003736436631944445","0.00002"
809,"0.003917643229166667","0.00002"
810,"0.004296875","0.00002025"
811,"0.0041324869791666665","0.00002025"
812,"0.003857421875","0.00002025"
813,"0.004474826388888889","0.00002025"
814,"0.004242078993055556","0.00002025"
815,"0.003895941840277778","0.00002025"
816,"0.004389105902777778","0.00002025"
817,"0.004341905381944445","0.00002025"
818,"0.0037537977430555556","0.00002025"
819,"0.004513346354166666","0.00002025"
820,"0.004411349826388889","0.0000205"
821,"0.004758572048611111","0.0000205"
822,"0.004089626736111111","0.0000205"
823,"0.0041162109375","0.0000205"
824,"0.0041172960069444445","0.0000205"
825,"0.004229600694444445","0.0000205"
826,"0.0043614366319444445","0.0000205"
827,"0.0038747829861111114","0.0000205"
828,"0.0046240234374999994","0.0000205"
829,"0.0046478949652777775","0.0000205"
830,"0.0050683593749999995","0.00002075"
831,"0.004377712673611111","0.00002075"
832,"0.004202473958333333","0.00002075"
833,"0.0048193359375","0.00002075"
834,"0.004432508680555556","0.00002075"
835,"0.004169379340277778","0.00002075"
836,"0.0037803819444444447","0.00002075"
837,"0.0037174479166666666","0.00002075"
838,"0.003564995659722222","0.00002075"
839,"0.0042431640625","0.00002075"
840,"0.0035921223958333332","0.000021"
841,"0.0034950086805555555","0.000021"
842,"0.0037836371527777777","0.000021"
843,"0.0033121744791666666","0.000021"
844,"0.0036528862847222225","0.000021"
845,"0.003396267361111111","0.000021"
846,"0.004152018229166667","0.000021"
847,"0.0038731553819444445","0.000021"
848,"0.004005533854166667","0.000021"
849,"0.004366319444444444","0.000021"
850,"0.003921440972222223","0.00002125"
851,"0.004155815972222222","0.00002125"
852,"0.004136284722222222","0.00002125"
853,"0.003779296875","0.00002125"
854,"0.004052734375","0.00002125"
855,"0.004172092013888889","0.00002125"
856,"0.0040494791666666665","0.00002125"
857,"0.004528537326388889","0.00002125"
858,"0.004644097222222222","0.00002125"
859,"0.004822048611111111","0.00002125"
860,"0.005536566840277778","0.0000215"
861,"0.004452039930555556","0.0000215"
862,"0.004666883680555556","0.0000215"
863,"0.0043603515625","0.0000215"
864,"0.005056966145833334","0.0000215"
865,"0.004373914930555556","0.0000215"
866,"0.0044563802083333335","0.0000215"
867,"0.005393880208333333","0.0000215"
868,"0.004513346354166666","0.0000215"
869,"0.004448784722222222","0.0000215"
870,"0.004358181423611111","0.00002175"
871,"0.005231119791666667","0.00002175"
872,"0.004672309027777778","0.00002175"
873,"0.004903428819444444","0.00002175"
874,"0.004618598090277778","0.00002175"
875,"0.005411241319444444","0.00002175"
876,"0.005668402777777777","0.00002175"
877,"0.005276692708333333","0.00002175"
878,"0.0055414496527777775","0.00002175"
879,"0.0052414279513888894","0.00002175"
880,"0.005296223958333334","0.000022"
881,"0.005793728298611111","0.000022"
882,"0.0053173828125","0.000022"
883,"0.0058094618055555556","0.000022"
884,"0.0054345703124999995","0.000022"
885,"0.0048003472222222215","0.000022"
886,"0.005290256076388888","0.000022"
887,"0.005843098958333333","0.000022"
888,"0.004913736979166666","0.000022"
889,"0.005784505208333334","0.000022"
890,"0.006754557291666667","0.00002225"
891,"0.005766059027777778","0.00002225"
892,"0.005433485243055555","0.00002225"
893,"0.003726671006944444","0.00002225"
894,"0.0031700303819444447","0.00002225"
895,"0.0030810546875000002","0.00002225"
896,"0.0036507161458333333","0.00002225"
897,"0.003936089409722222","0.00002225"
898,"0.0037337239583333333","0.00002225"
899,"0.0034380425347222223","0.00002225"
900,"0.00462890625","0.0000225"
901,"0.0030495876736111108","0.0000225"
902,"0.0031504991319444443","0.0000225"
903,"0.004330512152777778","0.0000225"
904,"0.0035286458333333333","0.0000225"
905,"0.0035253906250000003","0.0000225"
906,"0.0034678819444444444","0.0000225"
907,"0.004389105902777778","0.0000225"
908,"0.0028499348958333334","0.0000225"
909,"0.004041341145833334","0.0000225"
910,"0.0035167100694444443","0.00002275"
911,"0.003920355902777778","0.00002275"
912,"0.003758680555555556","0.00002275"
913,"0.0036599392361111108","0.00002275"
914,"0.0031212022569444445","0.00002275"
915,"0.0035031467013888888","0.00002275"
916,"0.004715169270833333","0.00002275"
917,"0.004057074652777778","0.00002275"
918,"0.004180230034722222","0.00002275"
919,"0.004131944444444444","0.00002275"
920,"0.004505208333333333","0.000023"
921,"0.0036149088541666667","0.000023"
922,"0.004589301215277778","0.000023"
923,"0.004123263888888889","0.000023"
924,"0.004693467881944444","0.000023"
925,"0.004325629340277777","0.000023"
926,"0.004602864583333333","0.000023"
927,"0.0042578124999999994","0.000023"
928,"0.003945855034722222","0.000023"
929,"0.0037858072916666665","0.000023"
930,"0.005531141493055555","0.00002325"
931,"0.004535590277777778","0.00002325"
932,"0.004187825520833333","0.00002325"
933,"0.004286024305555556","0.00002325"
934,"0.0038883463541666665","0.00002325"
935,"0.004416232638888889","0.00002325"
936,"0.004303385416666666","0.00002325"
937,"0.003835177951388889","0.00002325"
938,"0.004348958333333333","0.00002325"
939,"0.0041162109375","0.00002325"
940,"0.005602756076388889","0.0000235"
941,"0.005052083333333334","0.0000235"
942,"0.0039306640625","0.0000235"
943,"0.0045166015625","0.0000235"
944,"0.004871419270833333","0.0000235"
945,"0.004950629340277778","0.0000235"
946,"0.0037489149305555552","0.0000235"
947,"0.003984917534722222","0.0000235"
948,"0.004115125868055555","0.0000235"
949,"0.005207790798611112","0.0000235"
950,"0.006079644097222222","0.00002375"
951,"0.005597873263888889","0.00002375"
952,"0.005577256944444445","0.00002375"
953,"0.0051209852430555555","0.00002375"
954,"0.0056363932291666665","0.00002375"
955,"0.0061094835069444445","0.00002375"
956,"0.005182834201388889","0.00002375"
957,"0.005564236111111111","0.00002375"
958,"0.005062934027777778","0.00002375"
959,"0.004860568576388889","0.00002375"
960,"0.005417209201388889","0.000024"
961,"0.005564236111111111","0.000024"
962,"0.005311414930555555","0.000024"
963,"0.004767795138888889","0.000024"
964,"0.005474175347222223","0.000024"
965,"0.0053076171875000005","0.000024"
966,"0.005271809895833333","0.000024"
967,"0.005146484375","0.000024"
968,"0.005875108506944445","0.000024"
969,"0.005362413194444445","0.000024"
970,"0.005252821180555556","0.00002425"
971,"0.005221354166666667","0.00002425"
972,"0.004653862847222222","0.00002425"
973,"0.004979926215277777","0.00002425"
974,"0.0048388671875","0.00002425"
975,"0.0046039496527777776","0.00002425"
976,"0.004567599826388889","0.00002425"
977,"0.004655490451388889","0.00002425"
978,"0.004523654513888889","0.00002425"
979,"0.005040147569444445","0.00002425"
980,"0.0053141276041666664","0.0000245"
981,"0.005762261284722223","0.0000245"
982,"0.0050547960069444444","0.0000245"
983,"0.0054150390625","0.0000245"
984,"0.005249565972222222","0.0000245"
985,"0.0057720269097222224","0.0000245"
986,"0.005065646701388889","0.0000245"
987,"0.004833984375","0.0000245"
988,"0.004979383680555555","0.0000245"
989,"0.004026150173611111","0.0000245"
990,"0.004778103298611111","0.00002475"
991,"0.0048855251736111115","0.00002475"
992,"0.005067816840277778","0.00002475"
993,"0.004776475694444444","0.00002475"
994,"0.004977756076388889","0.00002475"
995,"0.0052549913194444445","0.00002475"
996,"0.0047667100694444445","0.00002475"
997,"0.004865993923611111","0.00002475"
998,"0.005928819444444445","0.00002475"
999,"0.005382486979166667","0.00002475"
1000,"0.0053124999999999995","0.000025"
1001,"0.005055881076388889","0.000025"
1002,"0.005047743055555555","0.000025"
1003,"0.0056092664930555555","0.000025"
1004,"0.005570746527777778","0.000025"
1005,"0.004952799479166667","0.000025"
1006,"0.005511610243055555","0.000025"
1007,"0.005132378472222222","0.000025"
1008,"0.0070263671875","0.000025"
1009,"0.0063129340277777776","0.000025"
1010,"0.006978624131944444","0.00002525"
1011,"0.006566297743055555","0.00002525"
1012,"0.007296006944444444","0.00002525"
1013,"0.008617078993055556","0.00002525"
1014,"0.007568359375","0.00002525"
1015,"0.007236328125","0.00002525"
1016,"0.006603732638888889","0.00002525"
1017,"0.007014431423611111","0.00002525"
1018,"0.006247287326388889","0.00002525"
1019,"0.006904296874999999","0.00002525"
1020,"0.006278211805555555","0.0000255"
1021,"0.006295030381944445","0.0000255"
1022,"0.0067578125","0.0000255"
1023,"0.006546223958333333","0.0000255"
1024,"0.007595486111111111","0.0000255"
1025,"0.005640733506944444","0.0000255"
1026,"0.006364474826388889","0.0000255"
1027,"0.0058935546875","0.0000255"
1028,"0.005606553819444445","0.0000255"
1029,"0.0052159288194444445","0.0000255"
1030,"0.005729166666666667","0.00002575"
1031,"0.006291232638888889","0.00002575"
1032,"0.005222439236111111","0.00002575"
1033,"0.0043918185763888885","0.00002575"
1034,"0.006265733506944445","0.00002575"
1035,"0.005847981770833333","0.00002575"
1036,"0.005015190972222222","0.00002575"
1037,"0.006259765625","0.00002575"
1038,"0.005545789930555555","0.00002575"
1039,"0.005308159722222222","0.00002575"
1040,"0.006184353298611111","0.000026"
1041,"0.005299479166666667","0.000026"
1042,"0.0050699869791666664","0.000026"
1043,"0.005193684895833333","0.000026"
1044,"0.004946831597222222","0.000026"
1045,"0.005701497395833333","0.000026"
1046,"0.005216471354166667","0.000026"
1047,"0.005279947916666666","0.000026"
1048,"0.005114474826388889","0.000026"
1049,"0.004855143229166667","0.000026"
1050,"0.005027126736111111","0.00002625"
1051,"0.004829644097222223","0.00002625"
1052,"0.005107964409722223","0.00002625"
1053,"0.005613064236111111","0.00002625"
1054,"0.004782443576388889","0.00002625"
1055,"0.004938151041666667","0.00002625"
1056,"0.0048074001736111115","0.00002625"
1057,"0.004987521701388889","0.00002625"
1058,"0.004844835069444445","0.00002625"
1059,"0.004779730902777777","0.00002625"
1060,"0.005858289930555555","0.0000265"
1061,"0.005787760416666667","0.0000265"
1062,"0.005170355902777778","0.0000265"
1063,"0.0052490234375","0.0000265"
1064,"0.00505859375","0.0000265"
1065,"0.005015733506944444","0.0000265"
1066,"0.004275716145833334","0.0000265"
1067,"0.004516059027777778","0.0000265"
1068,"0.003819986979166667","0.0000265"
1069,"0.004780815972222222","0.0000265"
1070,"0.0059667968749999994","0.00002675"
1071,"0.005370008680555555","0.00002675"
1072,"0.004433051215277779","0.00002675"
1073,"0.004905598958333333","0.00002675"
1074,"0.004450412326388889","0.00002675"
1075,"0.005372721354166667","0.00002675"
1076,"0.0052392578125","0.00002675"
1077,"0.003971896701388889","0.00002675"
1078,"0.004596354166666667","0.00002675"
1079,"0.004791124131944444","0.00002675"
1080,"0.005725368923611111","0.000027"
1081,"0.005457899305555555","0.000027"
1082,"0.0054833984375","0.000027"
1083,"0.004950629340277778","0.000027"
1084,"0.0049479166666666664","0.000027"
1085,"0.0057161458333333335","0.000027"
1086,"0.005118815104166667","0.000027"
1087,"0.005732421875","0.000027"
1088,"0.006329210069444444","0.000027"
1089,"0.006417643229166667","0.000027"
1090,"0.005653211805555555","0.00002725"
1091,"0.005952690972222223","0.00002725"
1092,"0.0056315104166666675","0.00002725"
1093,"0.005753038194444444","0.00002725"
1094,"0.005042317708333333","0.00002725"
1095,"0.006337348090277778","0.00002725"
1096,"0.005320638020833333","0.00002725"
1097,"0.005655924479166666","0.00002725"
1098,"0.0050732421875","0.00002725"
1099,"0.00611328125","0.00002725"
1100,"0.006057400173611111","0.0000275"
1101,"0.005369466145833333","0.0000275"
1102,"0.0054958767361111115","0.0000275"
1103,"0.005145941840277777","0.0000275"
1104,"0.004259440104166666","0.0000275"
1105,"0.005431315104166667","0.0000275"
1106,"0.009094509548611112","0.0000275"
1107,"0.010919053819444444","0.0000275"
1108,"0.009397786458333333","0.0000275"
1109,"0.009955512152777778","0.0000275"
1110,"0.007481553819444445","0.00002775"
1111,"0.008678385416666667","0.00002775"
1112,"0.008338216145833332","0.00002775"
1113,"0.008311089409722222","0.00002775"
1114,"0.008517795138888888","0.00002775"
1115,"0.007017686631944445","0.00002775"
1116,"0.008509114583333335","0.00002775"
1117,"0.008222113715277778","0.00002775"
1118,"0.007652452256944445","0.00002775"
1119,"0.005163845486111112","0.00002775"
1120,"0.005392795138888889","0.000028"
1121,"0.004864366319444444","0.000028"
1122,"0.005454644097222221","0.000028"
1123,"0.005534939236111111","0.000028"
1124,"0.005181206597222222","0.000028"
1125,"0.004382595486111111","0.000028"
1126,"0.005457356770833333","0.000028"
1127,"0.005020073784722222","0.000028"
1128,"0.0056884765625","0.000028"
1129,"0.005101453993055555","0.000028"
1130,"0.004918077256944445","0.00002825"
1131,"0.005456814236111111","0.00002825"
1132,"0.005206705729166667","0.00002825"
1133,"0.005422634548611111","0.00002825"
1134,"0.005709092881944444","0.00002825"
1135,"0.005703125","0.00002825"
1136,"0.004475911458333334","0.00002825"
1137,"0.0054481336805555555","0.00002825"
1138,"0.005074869791666666","0.00002825"
1139,"0.0053466796875","0.00002825"
1140,"0.005035264756944445","0.0000285"
1141,"0.0051025390625","0.0000285"
1142,"0.0052734375","0.0000285"
1143,"0.005260416666666667","0.0000285"
1144,"0.005291883680555555","0.0000285"
1145,"0.005323893229166667","0.0000285"
1146,"0.005875108506944445","0.0000285"
1147,"0.005453016493055556","0.0000285"
1148,"0.005169270833333333","0.0000285"
1149,"0.005303819444444444","0.0000285"
1150,"0.005571831597222222","0.00002875"
1151,"0.005583224826388889","0.00002875"
1152,"0.005696614583333334","0.00002875"
1153,"0.005036892361111111","0.00002875"
1154,"0.004913736979166666","0.00002875"
1155,"0.005013563368055555","0.00002875"
1156,"0.004755316840277778","0.00002875"
1157,"0.0045496961805555555","0.00002875"
1158,"0.005594618055555556","0.00002875"
1159,"0.0046837022569444445","0.00002875"
1160,"0.005207790798611112","0.000029"
1161,"0.005113389756944444","0.000029"
1162,"0.0048312717013888895","0.000029"
1163,"0.0048800998263888885","0.000029"
1164,"0.004904513888888889","0.000029"
1165,"0.004994574652777778","0.000029"
1166,"0.005331488715277778","0.000029"
1167,"0.005367296006944444","0.000029"
1168,"0.005244140625","0.000029"
1169,"0.0052788628472222225","0.000029"
1170,"0.005394422743055556","0.00002925"
1171,"0.004620225694444444","0.00002925"
1172,"0.005642361111111111","0.00002925"
1173,"0.005367838541666666","0.00002925"
1174,"0.005282660590277778","0.00002925"
1175,"0.0041867404513888885","0.00002925"
1176,"0.004178059895833333","0.00002925"
1177,"0.00454318576388889","0.00002925"
1178,"0.004821506076388889","0.00002925"
1179,"0.004640299479166667","0.00002925"
1180,"0.004679361979166666","0.0000295"
1181,"0.005","0.0000295"
1182,"0.005260416666666667","0.0000295"
1183,"0.004791124131944444","0.0000295"
1184,"0.004417860243055556","0.0000295"
1185,"0.0048291015625","0.0000295"
1186,"0.005021158854166667","0.0000295"
1187,"0.00486328125","0.0000295"
1188,"0.004912651909722222","0.0000295"
1189,"0.0058685980902777775","0.0000295"
1190,"0.006254340277777777","0.00002975"
1191,"0.006137152777777778","0.00002975"
1192,"0.006124131944444444","0.00002975"
1193,"0.007258572048611111","0.00002975"
1194,"0.006484375","0.00002975"
1195,"0.006764865451388889","0.00002975"
1196,"0.006708984374999999","0.00002975"
1197,"0.006700303819444444","0.00002975"
1198,"0.006504991319444445","0.00002975"
1199,"0.006876085069444445","0.00002975"
